Plant_ID,Pcode,State,Customer_Id,Scode,Price,Wk0,Wk1,Wk2,Wk3,Wk4,Wk5,Wk6,Wk7,Wk8,Wk9,Wk10,Wk11,Wk12,Wk13,Wk14,Wk15,Wk16,Wk17,Wk18,Wk19,Wk20,Wk21,Wk22,Wk23,Wk24,Wk25,Wk26,Wk27,Wk28,Wk29,Wk30,Wk31,Wk32,Wk33,Wk34,Wk35,Wk36,Wk37,Wk38,Wk39,Wk40,Wk41,Wk42,Wk43,Wk44,Wk45,Wk46,Wk47,Wk48,Wk49,Wk50,Wk51,Wk52,Wk53,Wk54,Wk55,Wk56,Wk57,Wk58,Wk59,Wk60,Wk61,Wk62,Wk63,Wk64,Wk65,Wk66,Wk67,Wk68,Wk69,Wk70,Wk71,Wk72,Wk73,Wk74,Wk75,Wk76,Wk77,Wk78,Wk79,Wk80,Wk81,Wk82,Wk83,Wk84,Wk85,Wk86,Wk87,Wk88,Wk89,Wk90,Wk91,Wk92,Wk93,Wk94,Wk95,Wk96,Wk97,Wk98,Wk99,Wk100,Wk101,Wk102,Wk103,
400,Los Angeles,CA,39,SKU55,$32.00 ,34,30,42,42,29,24,36,42,42,29,42,47,26,30,32,37,40,30,37,33,40,36,22,31,39,24,26,24,27,24,25,43,29,27,34,21,33,30,34,22,22,25,32,32,25,36,36,59,82,95,136,25,33,32,18,6,18,34,20,28,16,26,18,13,22,21,22,33,24,29,17,10,33,26,22,4,25,5,21,10,30,17,34,7,19,30,24,30,19,22,12,2,33,3,13,18,14,15,99,102,135,189,23,26,
400,Los Angeles,CA,15,SKU56,$95.00 ,31,28,41,36,45,25,42,47,36,42,42,37,45,38,40,31,34,28,27,35,40,41,32,31,35,28,19,25,28,21,32,36,29,32,31,20,25,21,38,29,32,32,27,36,31,29,36,53,76,118,339,19,15,8,28,12,15,29,19,20,1,9,16,18,21,23,7,3,14,29,6,26,33,35,27,1,34,25,29,33,3,11,27,18,24,27,32,18,3,4,21,4,5,23,31,26,9,8,60,171,204,534,16,27,
400,Los Angeles,CA,19,SKU57,$45.00 ,38,26,37,43,51,39,42,27,36,45,27,39,37,41,28,45,39,34,40,45,39,35,35,45,32,17,23,28,38,26,36,35,24,24,32,34,30,30,17,27,36,35,33,29,37,20,38,62,186,349,523,20,10,16,6,18,33,19,16,32,24,2,30,6,2,10,19,21,5,30,7,32,15,4,10,35,9,20,24,23,22,15,35,26,1,25,9,29,30,35,9,34,15,29,14,8,7,25,86,159,360,435,31,32,
400,Los Angeles,CA,35,SKU58,$81.00 ,32,34,38,41,24,29,34,47,41,42,28,35,26,32,36,41,35,30,47,20,28,48,43,43,42,27,21,24,25,40,38,31,29,29,33,35,33,27,28,25,35,29,33,31,28,34,38,55,59,63,136,31,8,24,22,32,21,15,3,6,12,20,31,22,30,9,7,3,7,20,2,10,7,15,16,34,14,10,28,25,35,35,22,13,1,23,30,28,21,34,13,5,1,20,3,29,24,23,105,242,476,1121,28,29,
400,Los Angeles,CA,18,SKU59,$70.00 ,5,13,10,11,10,11,10,8,9,13,11,12,8,7,8,7,11,10,7,6,14,12,11,11,14,4,7,9,7,10,5,4,9,5,9,7,14,6,7,7,8,11,12,3,8,11,7,17,34,59,113,13,3,27,21,11,9,16,23,14,29,13,24,6,30,18,12,1,16,23,13,3,14,26,19,1,2,19,32,25,34,6,11,15,31,12,24,25,7,25,17,4,35,5,33,11,19,28,62,110,308,559,5,4,
400,Los Angeles,CA,30,SKU60,$51.00 ,37,41,46,27,51,28,38,40,37,34,34,26,39,33,32,37,45,34,47,40,41,41,46,24,41,18,24,34,32,40,23,32,32,29,34,34,25,23,19,19,28,29,28,31,42,21,35,101,161,364,1036,21,12,34,17,2,10,7,2,24,22,19,18,19,5,29,17,24,5,33,31,11,26,1,7,31,12,6,5,20,28,6,26,23,31,11,8,4,26,28,23,2,13,17,17,2,3,26,84,234,422,493,6,22,
400,Los Angeles,CA,40,SKU61,$91.00 ,25,30,32,47,45,50,40,35,33,33,35,43,41,32,38,40,30,36,27,26,39,38,34,33,24,22,18,36,28,33,27,24,25,30,31,30,19,26,36,28,39,35,37,32,25,31,29,82,97,175,515,26,3,35,7,13,6,29,17,34,2,12,12,27,12,17,18,1,13,13,18,18,7,33,20,5,21,24,28,20,22,25,27,25,35,14,33,3,34,21,8,30,21,1,30,30,16,2,62,176,310,921,27,28,
400,Los Angeles,CA,45,SKU62,$28.00 ,12,27,18,22,19,19,25,19,8,15,15,18,15,22,18,16,19,21,18,14,20,15,15,10,22,13,11,20,20,12,10,9,8,12,24,23,11,12,18,8,19,18,18,13,19,13,12,66,111,137,331,10,13,1,28,10,3,3,25,23,3,1,28,23,35,23,20,35,15,1,8,7,12,11,21,33,6,13,4,30,26,14,28,27,21,33,13,10,32,2,12,10,32,18,11,1,26,5,53,114,172,332,11,2,
400,Los Angeles,CA,20,SKU63,$25.00 ,37,39,54,44,30,36,48,39,40,34,50,40,40,41,55,34,42,46,43,33,30,44,39,30,29,24,31,18,32,20,34,29,28,40,36,29,29,35,31,30,40,41,28,36,25,28,37,96,229,285,463,20,16,5,16,3,8,28,11,28,19,29,7,19,28,8,26,6,12,6,6,26,34,5,10,25,27,20,24,8,17,22,7,32,34,12,29,33,5,34,5,15,33,27,1,12,9,35,47,83,247,449,30,14,
400,Los Angeles,CA,45,SKU64,$61.00 ,34,37,29,42,31,36,36,43,29,30,48,34,38,33,28,45,41,33,52,38,29,33,43,34,33,23,25,28,25,23,32,25,36,36,27,25,22,28,24,27,35,30,24,31,31,31,20,63,128,208,592,18,10,30,29,28,10,10,19,1,22,9,33,25,30,16,6,35,35,2,32,4,25,16,15,6,2,23,23,3,15,11,10,7,24,23,26,14,19,16,13,17,29,15,9,14,20,21,62,111,204,428,1,18,
400,Los Angeles,CA,0,SKU65,$24.00 ,14,10,9,10,11,9,9,7,12,5,16,17,7,7,12,5,15,15,13,11,8,10,9,13,16,6,6,10,9,9,12,5,15,9,8,8,5,14,12,4,13,5,9,8,7,6,6,45,82,167,322,8,5,22,35,19,31,9,4,13,21,28,21,15,27,11,25,23,2,9,19,4,28,15,11,23,15,26,3,13,31,19,28,24,10,17,29,4,31,35,1,32,26,8,33,16,33,2,48,91,229,380,28,22,
400,Los Angeles,CA,42,SKU66,$13.00 ,35,41,45,34,50,40,41,39,36,45,48,27,35,34,44,27,48,48,34,31,49,35,36,42,30,31,26,47,44,34,19,19,19,31,29,40,48,33,36,29,40,34,39,33,44,30,23,129,203,355,863,23,2,17,22,2,7,22,3,34,32,14,34,15,12,3,27,5,9,17,12,29,19,31,5,11,4,15,17,30,16,33,35,30,24,6,17,2,21,28,8,17,6,21,28,28,28,33,62,82,147,267,29,1,
400,Los Angeles,CA,37,SKU67,$12.00 ,36,30,38,44,47,37,38,31,47,37,42,34,33,42,33,42,30,34,37,42,36,30,45,28,29,28,22,26,28,33,35,20,26,35,29,38,21,32,33,29,28,30,29,30,37,23,26,95,131,217,475,24,10,33,2,8,23,24,1,2,13,6,10,19,1,8,20,6,10,19,20,28,34,9,22,12,30,30,10,35,1,4,22,10,1,12,32,3,32,18,28,8,22,11,14,16,28,14,63,86,175,239,32,28,
400,Los Angeles,CA,36,SKU68,$51.00 ,14,11,9,9,5,19,3,8,10,19,7,8,6,16,10,10,12,5,13,7,5,11,7,7,11,14,2,11,8,7,6,7,9,8,8,5,9,12,12,4,8,7,5,4,7,6,7,26,30,31,66,6,25,20,20,6,34,3,9,20,15,29,22,27,29,26,17,33,2,23,8,26,33,25,14,21,1,2,27,17,14,24,29,26,34,1,16,25,1,17,6,12,35,5,24,4,30,34,76,125,371,458,20,29,
400,Los Angeles,CA,15,SKU69,$10.00 ,26,43,46,39,41,31,41,35,44,26,48,46,35,38,39,36,38,35,31,41,43,36,44,27,26,20,35,32,19,39,38,33,24,23,35,28,34,27,24,30,36,30,29,22,36,26,33,116,135,376,966,22,25,17,9,34,18,1,27,26,33,33,9,18,17,30,29,33,12,35,29,29,16,20,26,10,2,33,25,21,33,25,27,33,7,5,31,32,35,14,19,33,12,22,3,10,7,20,89,257,541,675,32,15,
400,Los Angeles,CA,46,SKU70,$96.00 ,31,39,50,31,37,30,37,44,35,33,26,32,41,35,35,47,43,45,41,40,29,22,36,25,32,18,22,21,27,30,35,33,32,24,18,35,33,30,24,23,36,27,31,39,38,21,32,107,297,578,924,30,25,33,34,8,10,1,8,6,35,29,24,17,32,32,18,2,30,6,24,29,4,14,18,23,9,1,26,12,31,31,33,2,25,14,33,14,12,23,14,31,33,8,8,13,18,7,43,57,150,351,13,11,
400,Los Angeles,CA,17,SKU71,$86.00 ,7,11,10,8,10,14,12,10,11,10,12,12,5,15,12,12,8,10,10,9,6,10,12,11,6,10,8,10,11,10,8,13,3,7,8,13,10,8,10,10,5,7,7,13,8,7,12,31,82,151,277,6,5,1,29,10,27,14,25,22,14,24,21,16,34,23,19,13,27,33,15,1,1,28,25,5,12,6,8,16,12,4,10,35,14,18,32,13,26,1,23,2,7,21,34,31,30,1,101,112,206,434,5,15,
400,Los Angeles,CA,30,SKU72,$52.00 ,26,34,39,41,39,38,52,40,28,34,43,32,36,45,43,39,48,36,55,44,45,50,37,41,27,25,21,34,33,33,40,18,30,28,26,28,37,34,27,38,29,37,30,29,39,28,22,64,71,110,254,23,12,17,32,3,15,32,30,35,30,20,1,27,15,21,20,5,18,8,9,22,16,6,8,33,4,33,28,20,5,25,29,9,25,3,4,11,33,20,11,18,2,18,2,4,2,15,55,108,201,368,5,10,
400,Los Angeles,CA,22,SKU73,$43.00 ,35,30,36,46,34,29,34,41,56,33,44,36,36,44,37,39,22,29,43,30,33,42,38,48,36,13,29,23,26,28,26,23,29,37,37,26,22,35,31,30,36,35,25,28,23,32,36,63,145,356,912,18,22,4,27,20,20,20,21,5,21,2,13,32,4,32,30,9,29,5,22,33,9,5,7,8,34,14,2,27,18,23,26,14,3,13,3,2,8,4,12,27,29,25,33,30,30,24,49,95,97,259,13,35,
400,Los Angeles,CA,46,SKU74,$39.00 ,8,9,6,15,4,12,4,9,10,11,10,15,15,17,10,11,9,6,19,11,9,8,10,11,6,8,8,7,11,8,4,4,6,6,7,7,8,9,8,7,10,6,7,4,12,12,8,20,42,89,167,10,15,13,33,17,10,12,3,25,28,10,34,32,5,33,8,22,10,24,35,34,22,5,14,10,32,33,1,29,25,6,20,11,11,4,3,26,8,14,6,19,25,25,33,15,12,7,97,164,177,383,33,14,
400,Los Angeles,CA,24,SKU75,$81.00 ,34,45,37,27,40,22,28,44,38,45,52,41,45,44,45,28,33,35,37,56,32,41,38,44,31,31,44,33,31,29,33,26,28,27,30,28,29,35,44,37,36,38,34,35,34,38,34,68,89,239,477,24,32,34,15,35,29,25,13,29,27,23,12,16,3,32,14,17,14,16,4,2,35,33,19,31,33,4,19,2,11,10,21,23,32,10,15,23,13,15,17,32,31,25,30,15,22,9,49,110,111,279,29,33,
400,Los Angeles,CA,31,SKU76,$16.00 ,27,34,43,45,28,35,26,34,38,45,26,49,51,41,34,38,41,38,40,34,47,32,32,38,32,18,20,32,26,35,29,25,27,35,20,28,35,24,26,34,40,31,28,31,17,38,34,95,280,473,1388,15,8,9,11,21,10,8,18,15,14,12,11,18,29,4,20,4,12,21,31,33,27,15,16,4,20,35,8,29,33,5,5,28,18,4,24,19,26,20,34,16,32,3,19,32,7,35,92,153,177,291,22,4,
400,Los Angeles,CA,3,SKU77,$91.00 ,7,7,6,2,7,5,7,4,1,6,8,3,2,3,7,2,4,7,4,4,0,7,7,5,3,4,3,3,4,4,4,5,5,5,4,2,2,4,4,3,6,1,10,3,3,7,2,29,68,125,145,6,2,32,22,25,21,27,33,32,24,4,24,14,31,3,24,17,14,18,28,35,31,26,17,14,5,10,22,6,33,9,31,32,18,7,27,31,14,12,32,7,12,19,31,27,34,23,48,137,197,543,1,6,
400,Los Angeles,CA,25,SKU78,$22.00 ,39,40,31,39,44,34,31,32,47,36,44,34,31,39,32,44,44,43,40,43,37,34,43,27,35,25,38,27,26,21,26,23,29,33,29,21,36,24,26,24,24,32,30,26,28,38,25,107,143,268,643,20,34,20,14,2,31,32,9,33,31,26,8,30,1,30,10,32,12,21,16,35,15,18,3,34,21,13,22,30,21,1,9,15,32,22,18,12,29,27,8,7,18,24,7,8,8,12,83,196,309,447,35,14,
400,Los Angeles,CA,23,SKU79,$43.00 ,37,34,45,41,37,23,41,40,41,38,37,37,42,30,43,35,30,53,37,40,38,42,34,29,24,30,22,26,24,26,25,28,28,30,29,40,26,24,21,34,28,28,31,25,29,40,24,72,205,268,342,21,11,1,6,11,33,31,13,32,1,12,35,7,22,33,24,25,18,23,23,16,29,12,23,34,12,31,1,21,22,7,28,22,14,19,14,35,27,19,7,22,23,10,2,7,32,12,92,226,246,254,31,17,
400,Los Angeles,CA,20,SKU80,$77.00 ,38,29,32,40,29,36,47,24,36,31,39,35,40,37,51,46,21,36,47,30,35,34,31,29,42,28,17,17,32,29,33,20,27,29,19,22,32,35,29,22,26,23,26,26,25,34,23,103,119,262,754,24,14,6,27,4,34,17,32,16,15,18,12,27,12,21,3,35,26,21,5,14,6,27,12,25,33,21,6,20,6,29,11,27,5,13,28,24,30,23,10,5,21,35,24,34,35,26,57,64,106,256,5,26,
400,Los Angeles,CA,15,SKU81,$84.00 ,14,6,13,5,8,13,7,5,7,4,9,11,16,11,9,16,6,5,5,6,12,14,10,16,16,9,5,5,11,7,8,7,11,9,9,9,5,5,4,13,10,8,6,6,12,11,6,21,30,56,82,12,10,2,20,32,25,19,25,32,22,14,9,3,25,16,29,17,1,14,34,23,31,28,17,14,32,18,2,15,32,7,31,22,16,19,25,27,2,21,3,23,20,31,19,32,13,23,78,95,142,237,33,26,
400,Los Angeles,CA,29,SKU82,$32.00 ,10,12,17,13,14,8,7,10,4,7,8,16,6,8,5,6,6,16,8,6,5,5,10,7,12,5,7,6,9,6,9,8,8,8,7,7,12,7,6,6,12,8,7,7,7,7,10,32,50,78,140,7,4,15,14,32,13,16,34,15,23,30,30,14,29,9,22,33,23,9,9,5,4,22,24,30,29,16,15,13,16,28,26,26,32,28,15,32,34,30,30,35,30,31,10,27,1,30,38,53,76,131,10,10,
400,Los Angeles,CA,12,SKU83,$98.00 ,46,40,34,38,36,45,48,37,63,37,30,37,44,31,41,37,46,28,34,43,37,39,36,25,38,21,30,20,33,24,25,38,43,28,34,23,27,29,32,40,36,37,31,32,42,36,34,166,407,817,2270,33,34,26,13,27,1,35,29,30,5,12,34,12,29,33,35,33,7,28,33,11,21,21,8,5,30,21,21,20,3,32,27,32,21,10,28,1,22,7,6,33,13,21,12,17,25,27,79,182,229,661,26,35,
400,Los Angeles,CA,45,SKU84,$78.00 ,29,26,31,39,28,44,32,42,41,42,46,35,42,35,56,34,62,29,40,39,24,33,36,32,32,26,30,30,34,33,26,24,29,31,31,33,32,30,26,34,28,28,25,23,37,37,42,68,157,203,573,21,23,23,27,30,4,14,21,25,9,28,10,28,12,27,3,13,9,27,17,27,33,6,24,8,24,32,4,13,8,27,33,19,17,19,7,22,20,5,8,12,35,35,1,14,32,6,35,54,137,246,10,28,
400,Los Angeles,CA,25,SKU85,$33.00 ,39,34,28,38,33,37,52,28,31,27,35,41,43,36,28,40,29,39,33,34,42,34,38,29,28,16,26,25,21,23,26,36,31,29,30,25,28,43,29,34,30,33,14,29,20,25,36,115,312,496,1446,16,9,5,21,8,29,3,19,25,30,31,28,18,17,6,16,15,30,23,20,35,11,18,13,27,27,8,1,23,15,2,4,31,15,21,24,13,1,7,13,13,20,11,18,24,6,14,61,102,283,743,16,28,
400,Los Angeles,CA,7,SKU86,$45.00 ,37,33,33,32,36,26,45,37,43,36,36,46,32,46,29,39,30,28,38,36,40,32,27,30,32,19,23,30,23,20,25,35,34,34,36,29,41,32,29,34,41,25,31,32,37,35,33,48,136,352,989,25,33,24,16,6,33,23,26,21,31,32,28,9,13,24,5,9,6,5,14,22,33,28,17,32,26,30,13,11,5,14,2,13,26,29,32,23,4,28,14,32,1,24,19,12,1,18,63,70,159,328,7,23,
400,Los Angeles,CA,2,SKU87,$77.00 ,30,38,35,39,37,42,40,35,40,41,34,39,37,40,28,38,31,36,34,30,32,32,34,27,18,26,20,27,33,27,24,29,26,28,35,31,22,37,29,41,36,32,31,25,23,27,36,104,186,514,1352,24,35,19,33,7,1,25,29,4,24,18,4,21,26,32,9,6,32,4,8,28,29,2,25,11,19,32,30,22,2,27,22,9,4,16,16,10,11,7,34,11,27,28,28,10,2,30,71,149,329,755,5,35,
400,Los Angeles,CA,0,SKU88,$87.00 ,41,28,32,30,33,41,42,35,45,38,28,43,38,37,32,35,34,26,30,28,38,41,41,32,29,25,18,31,30,26,27,27,34,27,28,32,33,26,31,20,27,29,21,34,30,36,23,120,302,461,672,24,32,8,25,21,32,15,8,25,31,27,3,21,9,34,2,2,35,29,3,7,11,15,34,29,8,23,24,32,9,2,10,34,8,2,29,4,3,11,20,14,12,28,24,5,12,10,91,222,255,689,1,19,
400,Los Angeles,CA,14,SKU89,$36.00 ,24,26,44,31,37,37,38,30,35,49,49,41,45,41,31,27,32,40,41,34,44,27,46,29,24,27,18,36,33,29,26,27,29,33,31,30,29,22,41,28,31,28,30,32,25,38,25,143,411,1062,2491,28,2,7,25,29,6,9,2,32,35,9,7,15,1,33,21,33,22,25,13,23,34,16,35,10,15,26,8,29,23,15,28,29,21,17,16,5,26,29,11,18,22,22,23,28,18,14,53,149,268,540,1,32,
400,Los Angeles,CA,17,SKU90,$89.00 ,42,34,40,39,47,31,43,40,47,35,38,37,44,27,30,47,39,34,35,30,27,34,29,28,27,28,27,30,27,25,35,25,40,32,28,26,27,32,31,33,32,23,33,29,25,30,40,57,106,290,514,18,20,10,28,15,35,13,17,2,35,9,18,29,7,34,32,21,31,24,4,29,19,2,11,4,28,15,15,26,20,6,14,34,8,25,9,18,9,29,32,14,32,16,27,21,18,19,43,117,342,1000,27,30,
400,Los Angeles,CA,7,SKU91,$59.00 ,10,11,7,13,5,9,16,10,9,6,6,12,8,8,6,11,9,14,7,13,9,8,12,11,11,12,5,7,5,8,9,8,10,15,6,5,7,10,8,5,13,6,7,8,8,12,7,24,40,40,90,9,28,14,18,18,30,14,18,24,8,16,11,23,28,17,31,13,33,11,35,12,11,8,27,19,3,9,11,24,23,12,10,31,30,9,16,34,16,27,10,20,14,2,32,10,17,1,36,74,81,145,4,31,
400,Los Angeles,CA,30,SKU92,$17.00 ,26,36,56,40,31,44,37,40,38,43,41,38,36,39,45,59,48,42,54,35,53,58,28,27,37,27,27,35,20,33,24,22,40,33,39,38,33,39,38,30,31,34,42,26,32,40,40,86,182,299,391,19,19,17,9,20,16,10,24,18,6,22,31,28,14,32,5,33,19,16,24,4,17,9,7,15,19,13,19,5,29,10,12,27,10,35,14,28,35,21,1,33,14,5,28,25,4,10,89,151,293,467,20,24,
400,Los Angeles,CA,19,SKU93,$24.00 ,11,9,10,13,5,11,1,11,12,9,10,13,12,6,7,7,12,11,12,13,10,7,8,9,2,7,7,12,7,7,9,4,9,6,10,10,10,13,5,10,13,17,4,7,4,10,6,48,94,273,691,10,33,9,15,1,34,16,3,35,13,20,30,14,19,11,29,25,3,4,21,22,1,13,2,11,17,14,4,26,33,15,9,33,22,32,26,6,17,3,10,10,30,4,17,6,10,34,86,160,398,762,13,23,
400,Los Angeles,CA,9,SKU94,$31.00 ,14,9,10,9,5,11,6,6,6,9,9,5,8,9,11,8,11,16,10,5,9,12,12,11,12,10,9,9,4,4,8,10,9,6,6,10,5,11,8,8,5,9,10,10,11,7,10,22,38,84,107,9,13,25,30,4,22,27,29,28,18,20,15,35,33,23,25,33,3,16,13,13,29,7,34,16,32,7,19,27,6,23,1,18,1,26,25,26,10,20,6,14,18,13,26,14,9,4,55,87,195,433,3,8,
400,Los Angeles,CA,33,SKU95,$79.00 ,12,15,15,13,17,12,9,9,11,12,13,16,6,12,15,21,8,15,12,15,18,14,18,18,21,15,8,12,14,10,10,15,8,5,13,9,9,14,15,10,9,6,9,14,9,10,7,47,91,108,170,14,1,20,35,11,17,1,27,33,2,32,11,31,6,28,29,31,5,14,4,24,18,10,14,13,22,21,9,4,15,21,9,12,35,2,3,17,9,32,23,22,1,30,16,24,22,25,52,67,130,186,25,11,
400,Los Angeles,CA,20,SKU96,$19.00 ,31,35,36,44,36,38,36,39,47,39,24,29,46,38,34,26,36,41,57,42,46,31,37,40,27,32,23,28,30,28,31,47,30,30,41,25,22,32,29,32,32,42,30,35,32,28,30,117,302,567,844,21,3,3,13,1,32,31,22,14,35,16,32,19,31,10,16,10,29,7,9,4,10,27,25,24,35,19,3,27,18,32,7,34,10,21,20,3,12,8,26,17,13,2,32,18,5,3,57,120,128,289,6,3,
400,Los Angeles,CA,35,SKU97,$68.00 ,29,37,36,40,33,29,27,49,38,43,35,37,46,44,30,41,28,39,32,40,31,28,32,34,37,26,24,19,35,19,22,36,29,26,25,23,17,25,40,25,31,33,35,30,24,30,23,126,246,358,803,25,13,32,2,5,34,29,5,28,13,28,20,12,17,35,11,5,34,16,1,7,10,9,8,27,9,35,5,33,28,13,4,18,11,7,1,29,9,27,3,2,29,28,16,9,22,22,53,122,315,509,4,13,
400,Los Angeles,CA,33,SKU98,$69.00 ,4,2,4,4,7,2,3,4,4,4,5,5,6,9,6,2,4,4,3,6,6,7,3,6,6,4,1,0,3,3,3,2,3,3,2,1,2,4,4,4,8,2,6,2,5,4,7,15,22,40,81,5,23,5,4,22,27,31,18,16,13,2,6,10,10,19,22,1,14,1,35,1,31,24,11,20,35,11,35,15,29,24,13,9,33,30,7,9,25,23,23,21,32,1,18,17,22,18,49,74,163,311,5,4,
400,Los Angeles,CA,37,SKU99,$68.00 ,16,11,9,21,9,5,12,15,11,9,7,8,9,8,8,12,10,10,10,11,9,9,12,13,8,17,6,7,6,9,9,6,8,8,3,9,4,11,7,5,12,8,6,8,11,8,8,30,77,105,163,11,14,26,28,3,32,11,24,19,25,27,28,5,33,35,7,20,15,17,16,24,18,28,9,8,15,11,1,24,6,16,33,13,14,14,5,19,26,29,11,22,4,21,23,29,6,15,40,69,145,419,24,22,
400,Los Angeles,CA,7,SKU100,$73.00 ,13,6,7,9,9,15,13,6,7,10,9,12,11,10,12,14,10,19,11,10,8,17,11,15,29,13,5,8,10,6,8,7,9,11,5,6,8,12,9,12,9,8,10,16,11,8,17,77,80,240,423,21,4,9,13,19,5,31,31,8,35,28,33,19,29,22,15,14,14,17,27,23,30,8,1,26,35,2,30,1,27,4,34,20,28,2,8,5,30,14,32,33,11,33,3,10,32,35,56,162,237,567,22,9,
400,Los Angeles,CA,39,SKU101,$19.00 ,26,51,45,47,40,36,38,28,38,45,52,37,49,36,37,40,52,37,43,34,44,44,37,41,34,27,27,25,30,19,27,34,39,22,30,28,25,37,45,35,31,33,33,45,29,36,41,83,182,378,480,15,30,30,22,31,19,9,29,25,28,11,15,4,24,15,24,32,3,18,18,2,30,6,35,3,7,10,1,2,25,22,30,10,6,27,17,1,26,20,3,14,31,21,30,32,34,18,73,177,296,356,13,7,
400,Los Angeles,CA,30,SKU102,$48.00 ,34,41,22,32,36,27,44,33,22,38,33,33,39,31,28,37,44,40,40,43,36,28,42,29,43,20,25,27,26,29,24,34,27,29,27,36,28,30,33,39,28,25,36,35,27,24,22,74,147,380,759,29,17,10,9,16,16,7,4,15,6,35,16,16,21,30,12,23,5,31,17,29,7,11,19,2,7,26,6,2,32,6,7,5,13,23,24,2,12,9,24,24,8,21,4,2,20,19,74,114,179,317,18,33,
400,Los Angeles,CA,31,SKU103,$82.00 ,7,5,7,7,14,9,10,6,12,13,8,9,6,9,9,8,13,10,8,8,10,3,13,7,9,6,5,4,5,3,11,10,9,5,7,10,13,10,13,5,12,9,11,5,4,6,6,41,53,99,156,6,16,33,2,26,17,26,3,30,32,2,16,7,1,27,21,17,29,19,3,1,16,17,28,35,10,13,32,2,15,13,25,32,29,21,5,29,8,17,5,6,23,7,28,9,32,34,65,97,161,369,33,12,
400,Los Angeles,CA,16,SKU104,$38.00 ,4,4,5,5,3,7,5,6,5,7,10,5,8,7,3,2,4,6,3,3,1,3,5,5,1,2,3,1,5,5,2,7,3,2,2,2,5,1,3,3,3,3,2,5,1,6,3,10,12,35,83,4,4,20,11,34,29,20,24,6,32,16,15,34,20,24,3,29,16,30,33,15,19,24,27,5,34,27,9,8,27,23,28,13,25,17,26,23,13,5,35,28,19,30,8,1,3,27,85,207,470,711,19,5,
400,Los Angeles,CA,0,SKU105,$89.00 ,2,3,3,2,5,4,5,7,5,3,8,3,6,2,2,3,1,7,6,5,6,7,3,4,5,3,3,2,8,4,2,6,2,5,5,1,2,5,3,1,1,1,3,2,6,3,2,13,31,72,99,4,27,33,19,1,33,16,25,10,32,13,27,12,26,12,21,12,9,9,29,11,20,7,4,8,31,28,8,12,27,13,35,3,19,11,18,28,20,13,10,10,33,10,21,7,15,8,84,104,239,596,33,12,
400,Los Angeles,CA,45,SKU106,$98.00 ,11,10,11,16,16,7,11,6,16,15,12,8,10,12,13,16,4,11,14,13,10,14,12,11,15,7,11,8,9,11,12,7,11,9,9,8,5,11,8,11,10,12,8,7,9,7,8,43,122,178,351,21,14,4,28,34,15,23,27,12,25,16,21,4,31,24,19,26,31,25,29,15,33,18,9,7,33,11,11,20,12,20,35,3,5,9,26,14,10,35,18,31,33,9,1,12,30,6,76,110,170,505,33,31,
400,Los Angeles,CA,12,SKU107,$16.00 ,19,19,15,24,16,23,27,20,19,17,18,21,18,19,19,18,18,16,23,19,23,15,15,16,23,19,23,13,13,18,15,18,21,15,17,22,13,18,14,12,14,10,13,17,11,16,16,49,133,252,307,20,33,29,23,4,14,25,2,30,8,27,29,4,23,32,13,31,6,16,14,13,16,34,22,27,11,26,1,2,21,8,20,8,11,18,33,31,19,24,7,17,15,35,16,27,28,21,60,121,356,546,15,6,
400,Los Angeles,CA,41,SKU108,$98.00 ,0,2,2,0,3,1,2,1,6,3,0,3,4,3,5,1,5,0,1,2,2,3,4,9,2,5,3,2,0,3,3,0,2,4,0,4,6,3,6,4,4,2,5,7,1,2,3,25,60,95,271,4,24,30,16,34,27,5,10,34,19,19,21,13,4,34,22,8,15,35,7,13,1,17,19,17,32,17,15,25,27,25,34,28,35,13,6,31,23,18,17,22,32,26,10,32,19,5,94,270,505,614,10,8,
400,Los Angeles,CA,24,SKU109,$84.00 ,9,8,8,5,13,9,13,7,9,14,3,9,10,10,14,17,13,4,11,9,7,6,5,7,4,11,11,15,13,5,7,15,12,11,9,11,10,8,7,12,8,8,7,5,10,5,9,26,26,53,140,10,3,17,29,31,14,33,12,26,17,5,29,10,7,35,32,6,8,23,2,27,1,15,17,7,24,22,29,27,7,20,34,13,8,29,22,13,14,5,35,31,1,24,20,23,2,8,40,73,119,272,30,9,
400,Los Angeles,CA,4,SKU110,$91.00 ,9,12,12,6,15,10,9,10,10,9,13,11,8,3,5,10,13,14,9,8,7,8,5,12,11,9,9,12,8,7,3,5,5,11,18,6,13,6,9,10,3,10,11,5,6,8,6,50,131,323,511,7,10,6,14,23,23,9,20,18,28,2,6,6,33,6,27,4,5,11,16,2,26,1,28,4,6,27,16,19,23,22,26,15,21,19,19,29,23,20,8,8,30,26,2,3,23,17,55,154,269,599,29,31,
400,Los Angeles,CA,4,SKU111,$90.00 ,5,4,7,4,4,5,4,4,2,6,3,2,3,14,3,2,3,3,4,8,3,1,3,4,4,5,2,4,6,7,2,5,6,3,2,9,5,7,5,4,5,8,6,8,8,2,1,28,40,68,91,9,24,27,34,21,14,24,1,3,23,11,10,9,7,10,14,34,15,31,26,6,26,30,34,20,34,17,28,13,13,7,8,16,33,10,35,11,4,24,4,16,25,7,28,29,13,35,93,93,121,285,9,24,
